user_id,gender_code,gender,age_code,age,occupation_code,occupation,zip,cluster,genres
3250,M,Male,25,25-34,4,College/Grad Student,90069,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3266,F,Female,25,25-34,4,College/Grad Student,95616,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3280,M,Male,25,25-34,7,Executive/Managerial,33486,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3336,M,Male,35,35-44,17,Technician/Engineer,93436,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3340,M,Male,45,45-49,16,Self-Employed,48097,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3370,M,Male,18,18-24,4,College/Grad Student,92833,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3374,M,Male,35,35-44,5,Customer Service,64801,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3387,M,Male,18,18-24,1,Academic/Educator,94706,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3411,M,Male,18,18-24,4,College/Grad Student,02139,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3413,F,Female,25,25-34,17,Technician/Engineer,92084,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3442,M,Male,18,18-24,12,Programmer,20878,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3457,M,Male,25,25-34,20,Writer,19083,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3481,M,Male,18,18-24,4,College/Grad Student,94122,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3505,F,Female,25,25-34,15,Scientist,55455,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3515,M,Male,35,35-44,3,Clerical/Admin,55042,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3543,M,Male,25,25-34,17,Technician/Engineer,60659,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3621,M,Male,18,18-24,4,College/Grad Student,33023,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3688,M,Male,18,18-24,6,Doctor/Health Care,21202,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3732,M,Male,25,25-34,17,Technician/Engineer,60153,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3733,M,Male,18,18-24,4,College/Grad Student,02777,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3762,M,Male,50,50-55,6,Doctor/Health Care,11746,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3822,M,Male,45,45-49,20,Writer,98027,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3830,M,Male,18,18-24,4,College/Grad Student,60630,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3847,M,Male,25,25-34,7,Executive/Managerial,12801,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3864,M,Male,50,50-55,20,Writer,29630,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3894,M,Male,35,35-44,16,Self-Employed,02139,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3898,M,Male,45,45-49,11,Lawyer,01772,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
3942,M,Male,18,18-24,4,College/Grad Student,49855,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4040,M,Male,25,25-34,20,Writer,75006,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4050,M,Male,35,35-44,6,Doctor/Health Care,60061,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4070,M,Male,25,25-34,15,Scientist,93107,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4084,M,Male,56,56+,13,Retired,14215,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4099,M,Male,35,35-44,17,Technician/Engineer,94954,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4103,M,Male,18,18-24,16,Self-Employed,11211,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4134,F,Female,45,45-49,12,Programmer,85283,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4167,M,Male,25,25-34,20,Writer,22032,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4195,F,Female,56,56+,13,Retired,95050,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4222,F,Female,45,45-49,17,Technician/Engineer,55976,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4361,M,Male,35,35-44,15,Scientist,83616,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4378,M,Male,18,18-24,17,Technician/Engineer,06040,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4381,M,Male,25,25-34,4,College/Grad Student,65804,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4382,M,Male,25,25-34,18,Tradesman/Craftsman,14620,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4454,M,Male,25,25-34,20,Writer,111225,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4460,M,Male,25,25-34,14,Sales/Marketing,70005,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4471,M,Male,25,25-34,6,Doctor/Health Care,94108,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4507,M,Male,18,18-24,4,College/Grad Student,61820,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4521,M,Male,35,35-44,12,Programmer,15202,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4598,F,Female,35,35-44,3,Clerical/Admin,48237,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4734,M,Male,50,50-55,1,Academic/Educator,93105,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4735,M,Male,45,45-49,3,Clerical/Admin,50312,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4780,M,Male,25,25-34,12,Programmer,94114,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4791,M,Male,18,18-24,4,College/Grad Student,55116,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4793,F,Female,25,25-34,6,Doctor/Health Care,48108,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4795,M,Male,45,45-49,16,Self-Employed,10962,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4812,M,Male,18,18-24,14,Sales/Marketing,25301,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4826,M,Male,45,45-49,12,Programmer,55436,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4858,M,Male,25,25-34,1,Academic/Educator,04086,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4865,F,Female,35,35-44,14,Sales/Marketing,02130,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4905,F,Female,45,45-49,1,Academic/Educator,60417,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4956,M,Male,35,35-44,15,Scientist,77007,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4967,M,Male,18,18-24,4,College/Grad Student,94708,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
4980,M,Male,25,25-34,1,Academic/Educator,55403,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5019,M,Male,25,25-34,7,Executive/Managerial,10025,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5167,M,Male,18,18-24,15,Scientist,06114,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5180,M,Male,35,35-44,11,Lawyer,85044,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5233,M,Male,25,25-34,5,Customer Service,97213,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5242,M,Male,25,25-34,1,Academic/Educator,14608,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5261,M,Male,35,35-44,12,Programmer,10025,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5366,M,Male,18,18-24,12,Programmer,90045,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5413,M,Male,35,35-44,1,Academic/Educator,59801,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5424,F,Female,35,35-44,2,Artist,80012,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5432,M,Male,56,56+,13,Retired,01742,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5446,F,Female,50,50-55,1,Academic/Educator,65203,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5470,M,Male,56,56+,7,Executive/Managerial,20003-2712,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5502,M,Male,25,25-34,2,Artist,66044,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5553,M,Male,35,35-44,3,Clerical/Admin,29425,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5596,M,Male,35,35-44,12,Programmer,22201,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5621,M,Male,25,25-34,7,Executive/Managerial,02135,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5647,M,Male,18,18-24,1,Academic/Educator,62522,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5686,M,Male,56,56+,16,Self-Employed,60610,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5688,F,Female,18,18-24,4,College/Grad Student,78666,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5723,M,Male,18,18-24,12,Programmer,55057,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5736,M,Male,25,25-34,1,Academic/Educator,08904,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5757,M,Male,1,Under 18,10,K-12 Student,05667,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5769,M,Male,45,45-49,14,Sales/Marketing,05602,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
5826,M,Male,18,18-24,4,College/Grad Student,60201,0,"['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Romance', 'Adventure', 'Crime', 'War', 'Horror', ""Children's"", 'Mystery', 'Fantasy', 'Animation', 'Musical', 'Film-Noir', 'Western', 'Documentary']"
