user_id,gender_code,gender,age_code,age,occupation_code,occupation,zip,cluster
3246,F,Female,35,35-44,1,Academic/Educator,85258,12
3285,M,Male,25,25-34,4,College/Grad Student,44706,12
3320,M,Male,25,25-34,1,Academic/Educator,56082,12
3328,M,Male,56,56+,19,Unemployed,91790-1161,12
3358,F,Female,25,25-34,1,Academic/Educator,91790,12
3386,M,Male,18,18-24,4,College/Grad Student,55414,12
3391,M,Male,18,18-24,4,College/Grad Student,48135,12
3399,M,Male,25,25-34,4,College/Grad Student,14623,12
3412,M,Male,25,25-34,18,Tradesman/Craftsman,85213,12
3428,M,Male,45,45-49,1,Academic/Educator,47933,12
3450,M,Male,25,25-34,5,Customer Service,78251,12
3453,M,Male,35,35-44,7,Executive/Managerial,07981,12
3475,M,Male,25,25-34,14,Sales/Marketing,33133,12
3491,M,Male,25,25-34,16,Self-Employed,28542,12
3498,M,Male,25,25-34,17,Technician/Engineer,28052,12
3512,M,Male,18,18-24,17,Technician/Engineer,02140,12
3513,M,Male,25,25-34,16,Self-Employed,01890,12
3532,F,Female,35,35-44,14,Sales/Marketing,10028,12
3560,F,Female,25,25-34,6,Doctor/Health Care,74105,12
3562,F,Female,25,25-34,6,Doctor/Health Care,32812,12
3563,M,Male,25,25-34,2,Artist,33133,12
3564,M,Male,25,25-34,11,Lawyer,02169,12
3569,F,Female,18,18-24,2,Artist,48823,12
3590,F,Female,18,18-24,15,Scientist,02115,12
3591,M,Male,35,35-44,6,Doctor/Health Care,96158,12
3625,M,Male,18,18-24,10,K-12 Student,48439,12
3669,M,Male,25,25-34,14,Sales/Marketing,60148,12
3672,M,Male,35,35-44,5,Customer Service,08406,12
3705,M,Male,45,45-49,7,Executive/Managerial,30076,12
3709,M,Male,25,25-34,12,Programmer,89502,12
3729,M,Male,18,18-24,4,College/Grad Student,20037,12
3756,M,Male,18,18-24,12,Programmer,53188,12
3792,M,Male,25,25-34,6,Doctor/Health Care,68108,12
3916,M,Male,25,25-34,4,College/Grad Student,02134,12
3927,F,Female,25,25-34,16,Self-Employed,67846,12
3958,M,Male,45,45-49,7,Executive/Managerial,46112,12
3967,F,Female,18,18-24,2,Artist,13603,12
3971,F,Female,18,18-24,4,College/Grad Student,80228,12
4013,M,Male,25,25-34,1,Academic/Educator,77803,12
4033,M,Male,25,25-34,6,Doctor/Health Care,43551,12
4043,F,Female,25,25-34,15,Scientist,94002,12
4058,M,Male,25,25-34,6,Doctor/Health Care,73118,12
4062,M,Male,25,25-34,7,Executive/Managerial,60559,12
4085,F,Female,25,25-34,6,Doctor/Health Care,79416,12
4089,M,Male,25,25-34,7,Executive/Managerial,79416,12
4139,M,Male,56,56+,14,Sales/Marketing,40207,12
4141,M,Male,35,35-44,17,Technician/Engineer,95014,12
4162,F,Female,25,25-34,14,Sales/Marketing,23221,12
4183,M,Male,25,25-34,1,Academic/Educator,91730,12
4217,M,Male,18,18-24,4,College/Grad Student,18042,12
4235,M,Male,50,50-55,2,Artist,90029,12
4302,M,Male,50,50-55,1,Academic/Educator,45385,12
4322,F,Female,50,50-55,6,Doctor/Health Care,75605,12
4326,F,Female,45,45-49,13,Retired,94931,12
4343,M,Male,25,25-34,12,Programmer,75007,12
4356,M,Male,35,35-44,16,Self-Employed,85730,12
4375,F,Female,25,25-34,5,Customer Service,40241,12
4404,M,Male,25,25-34,1,Academic/Educator,57106,12
4407,M,Male,18,18-24,4,College/Grad Student,02143,12
4412,M,Male,18,18-24,4,College/Grad Student,16802,12
4452,F,Female,25,25-34,7,Executive/Managerial,78666,12
4482,F,Female,35,35-44,1,Academic/Educator,94044,12
4561,F,Female,25,25-34,9,Homemaker,84037,12
4573,M,Male,50,50-55,16,Self-Employed,11963,12
4605,M,Male,25,25-34,15,Scientist,92656,12
4611,F,Female,18,18-24,4,College/Grad Student,78705,12
4626,M,Male,25,25-34,14,Sales/Marketing,97219,12
4653,M,Male,35,35-44,12,Programmer,95051,12
4673,M,Male,35,35-44,16,Self-Employed,94705,12
4729,M,Male,50,50-55,16,Self-Employed,55347,12
4736,M,Male,18,18-24,20,Writer,91505,12
4739,M,Male,25,25-34,3,Clerical/Admin,32580,12
4773,M,Male,45,45-49,1,Academic/Educator,22314,12
4782,M,Male,45,45-49,1,Academic/Educator,78212,12
4786,M,Male,45,45-49,6,Doctor/Health Care,22630,12
4816,F,Female,45,45-49,6,Doctor/Health Care,04240,12
4821,M,Male,18,18-24,19,Unemployed,75080,12
4824,M,Male,25,25-34,7,Executive/Managerial,55411,12
4887,M,Male,18,18-24,2,Artist,19072,12
4907,F,Female,50,50-55,7,Executive/Managerial,55082,12
4932,M,Male,25,25-34,7,Executive/Managerial,63303,12
4953,M,Male,35,35-44,12,Programmer,55082,12
4963,M,Male,45,45-49,17,Technician/Engineer,94931,12
5000,M,Male,25,25-34,4,College/Grad Student,46254,12
5002,M,Male,25,25-34,17,Technician/Engineer,90505,12
5018,F,Female,56,56+,12,Programmer,90290,12
5029,M,Male,25,25-34,4,College/Grad Student,70115,12
5083,M,Male,25,25-34,4,College/Grad Student,16803,12
5091,M,Male,25,25-34,17,Technician/Engineer,19810,12
5136,M,Male,25,25-34,12,Programmer,91106,12
5138,M,Male,25,25-34,17,Technician/Engineer,35205,12
5140,M,Male,25,25-34,6,Doctor/Health Care,35205,12
5148,M,Male,25,25-34,20,Writer,98101,12
5153,M,Male,25,25-34,7,Executive/Managerial,60046,12
5182,F,Female,35,35-44,7,Executive/Managerial,55441,12
5185,F,Female,35,35-44,4,College/Grad Student,44485,12
5236,M,Male,25,25-34,14,Sales/Marketing,46268,12
5256,M,Male,25,25-34,16,Self-Employed,30269,12
5324,M,Male,25,25-34,7,Executive/Managerial,02150,12
5344,F,Female,50,50-55,1,Academic/Educator,98177,12
5353,M,Male,25,25-34,6,Doctor/Health Care,77030,12
5359,M,Male,18,18-24,16,Self-Employed,27705,12
5393,M,Male,35,35-44,7,Executive/Managerial,10471,12
5401,F,Female,18,18-24,1,Academic/Educator,20003,12
5428,F,Female,25,25-34,6,Doctor/Health Care,28412,12
5482,M,Male,18,18-24,7,Executive/Managerial,10014,12
5483,F,Female,25,25-34,6,Doctor/Health Care,15202,12
5488,M,Male,25,25-34,15,Scientist,91125,12
5491,M,Male,18,18-24,7,Executive/Managerial,10016,12
5532,M,Male,25,25-34,17,Technician/Engineer,27408,12
5536,M,Male,25,25-34,16,Self-Employed,67204,12
5638,M,Male,18,18-24,1,Academic/Educator,32601,12
5643,F,Female,35,35-44,1,Academic/Educator,84108,12
5657,M,Male,50,50-55,14,Sales/Marketing,92026,12
5671,M,Male,25,25-34,1,Academic/Educator,02146,12
5677,M,Male,25,25-34,1,Academic/Educator,13210,12
5718,F,Female,35,35-44,14,Sales/Marketing,38018,12
5755,F,Female,35,35-44,2,Artist,78744,12
5785,F,Female,25,25-34,7,Executive/Managerial,60607,12
5795,M,Male,25,25-34,1,Academic/Educator,92688,12
5831,M,Male,25,25-34,1,Academic/Educator,92120,12
5858,M,Male,25,25-34,4,College/Grad Student,01002,12
5910,F,Female,45,45-49,20,Writer,10033,12
5915,M,Male,18,18-24,4,College/Grad Student,58102,12
5949,M,Male,18,18-24,17,Technician/Engineer,47901,12
6000,M,Male,45,45-49,17,Technician/Engineer,30075,12
6035,F,Female,25,25-34,1,Academic/Educator,78734,12
35,M,Male,45,45-49,1,Academic/Educator,02482,13
216,M,Male,45,45-49,13,Retired,52761,13
245,M,Male,35,35-44,16,Self-Employed,66046,13
335,M,Male,35,35-44,18,Tradesman/Craftsman,55434,13
348,M,Male,50,50-55,7,Executive/Managerial,55110,13
366,M,Male,50,50-55,15,Scientist,55126,13
461,M,Male,50,50-55,7,Executive/Managerial,55075,13
482,M,Male,25,25-34,14,Sales/Marketing,55305,13
624,M,Male,25,25-34,1,Academic/Educator,75207,13
637,M,Male,35,35-44,12,Programmer,97132,13
651,M,Male,35,35-44,7,Executive/Managerial,20895,13
660,M,Male,45,45-49,16,Self-Employed,70507,13
696,M,Male,25,25-34,12,Programmer,94114,13
770,M,Male,18,18-24,4,College/Grad Student,98499,13
881,M,Male,18,18-24,14,Sales/Marketing,76401,13
929,M,Male,25,25-34,15,Scientist,53706,13
948,M,Male,56,56+,12,Programmer,43056,13
953,M,Male,50,50-55,20,Writer,97030,13
984,M,Male,50,50-55,16,Self-Employed,92129,13
1018,M,Male,18,18-24,4,College/Grad Student,95616,13
1033,M,Male,25,25-34,5,Customer Service,60076,13
1101,M,Male,35,35-44,1,Academic/Educator,06417,13
1124,M,Male,25,25-34,2,Artist,60156,13
1134,M,Male,18,18-24,20,Writer,19114,13
1140,F,Female,45,45-49,2,Artist,73069,13
1181,M,Male,35,35-44,7,Executive/Managerial,20716,13
1216,M,Male,25,25-34,2,Artist,90292,13
1260,M,Male,25,25-34,17,Technician/Engineer,28262,13
1268,M,Male,50,50-55,2,Artist,10028,13
1274,M,Male,45,45-49,7,Executive/Managerial,37343,13
1285,M,Male,35,35-44,4,College/Grad Student,98125,13
1317,M,Male,45,45-49,7,Executive/Managerial,98028,13
1333,M,Male,25,25-34,17,Technician/Engineer,06460,13
1367,M,Male,25,25-34,12,Programmer,53707,13
1369,M,Male,25,25-34,5,Customer Service,12308,13
1420,M,Male,18,18-24,4,College/Grad Student,01375,13
1422,M,Male,35,35-44,17,Technician/Engineer,55934,13
1473,M,Male,25,25-34,14,Sales/Marketing,06511,13
1490,M,Male,50,50-55,7,Executive/Managerial,90505,13
1503,M,Male,25,25-34,12,Programmer,92688,13
1693,M,Male,25,25-34,12,Programmer,98684,13
1820,M,Male,25,25-34,20,Writer,50265,13
1835,M,Male,25,25-34,19,Unemployed,11501,13
1860,M,Male,56,56+,16,Self-Employed,94591,13
1882,M,Male,35,35-44,16,Self-Employed,92352,13
1884,M,Male,45,45-49,20,Writer,93108,13
1890,M,Male,50,50-55,6,Doctor/Health Care,94702,13
1912,M,Male,25,25-34,4,College/Grad Student,91325,13
1925,M,Male,50,50-55,7,Executive/Managerial,92886,13
2020,M,Male,25,25-34,7,Executive/Managerial,45011,13
2026,M,Male,50,50-55,16,Self-Employed,49277,13
2225,M,Male,25,25-34,5,Customer Service,96815,13
2265,M,Male,56,56+,13,Retired,60506,13
2271,M,Male,50,50-55,14,Sales/Marketing,13210,13
2279,M,Male,50,50-55,7,Executive/Managerial,08816,13
2288,M,Male,1,Under 18,10,K-12 Student,13066,13
2293,F,Female,56,56+,3,Clerical/Admin,48130,13
2303,M,Male,50,50-55,17,Technician/Engineer,08055,13
2465,M,Male,50,50-55,6,Doctor/Health Care,44333,13
2481,M,Male,35,35-44,14,Sales/Marketing,03054,13
2484,M,Male,45,45-49,5,Customer Service,31901,13
2496,M,Male,50,50-55,1,Academic/Educator,37932,13
2498,M,Male,56,56+,18,Tradesman/Craftsman,70817,13
2583,M,Male,35,35-44,7,Executive/Managerial,19610,13
2593,M,Male,56,56+,16,Self-Employed,95816,13
2605,M,Male,35,35-44,7,Executive/Managerial,75013,13
2638,M,Male,25,25-34,14,Sales/Marketing,06405,13
2643,M,Male,45,45-49,17,Technician/Engineer,99005,13
2665,M,Male,35,35-44,11,Lawyer,98443,13
2795,M,Male,50,50-55,13,Retired,33710,13
2901,M,Male,25,25-34,17,Technician/Engineer,78749,13
2928,M,Male,25,25-34,2,Artist,90068,13
2941,M,Male,35,35-44,12,Programmer,98033,13
2943,M,Male,35,35-44,12,Programmer,95864,13
3036,M,Male,56,56+,13,Retired,14843,13
3108,M,Male,50,50-55,6,Doctor/Health Care,22039,13
3183,M,Male,50,50-55,7,Executive/Managerial,60510,13
3201,M,Male,45,45-49,7,Executive/Managerial,35216,13
3208,M,Male,25,25-34,14,Sales/Marketing,30342,13
3260,M,Male,25,25-34,4,College/Grad Student,44514,13
3283,M,Male,35,35-44,16,Self-Employed,66208,13
3314,M,Male,25,25-34,7,Executive/Managerial,06516,13
3319,F,Female,56,56+,13,Retired,92308,13
3393,M,Male,35,35-44,12,Programmer,60563,13
3401,M,Male,35,35-44,7,Executive/Managerial,76109,13
3408,M,Male,25,25-34,17,Technician/Engineer,14830,13
3435,M,Male,45,45-49,1,Academic/Educator,48867,13
3469,M,Male,45,45-49,17,Technician/Engineer,02176,13
3493,M,Male,25,25-34,17,Technician/Engineer,61350,13
3526,M,Male,35,35-44,2,Artist,62263-3004,13
3576,M,Male,50,50-55,7,Executive/Managerial,68046,13
3578,M,Male,50,50-55,3,Clerical/Admin,96714,13
3588,M,Male,25,25-34,2,Artist,90068,13
3635,M,Male,50,50-55,1,Academic/Educator,60062,13
3653,M,Male,18,18-24,15,Scientist,96661,13
3658,F,Female,25,25-34,7,Executive/Managerial,07090,13
3693,M,Male,25,25-34,15,Scientist,94062,13
3727,M,Male,35,35-44,7,Executive/Managerial,74401,13
3746,M,Male,25,25-34,5,Customer Service,54703,13
3754,M,Male,56,56+,7,Executive/Managerial,94612,13
3768,M,Male,25,25-34,4,College/Grad Student,86314,13
3808,M,Male,25,25-34,7,Executive/Managerial,60010,13
3825,M,Male,18,18-24,1,Academic/Educator,06279,13
3827,M,Male,50,50-55,2,Artist,87020,13
3841,M,Male,45,45-49,18,Tradesman/Craftsman,26101,13
3878,M,Male,35,35-44,16,Self-Employed,22124,13
3892,M,Male,25,25-34,20,Writer,91505,13
3910,M,Male,25,25-34,20,Writer,91505,13
3912,M,Male,25,25-34,4,College/Grad Student,19104,13
3957,M,Male,35,35-44,11,Lawyer,40242,13
3978,M,Male,35,35-44,13,Retired,78252,13
4026,M,Male,25,25-34,7,Executive/Managerial,68164,13
4032,M,Male,25,25-34,12,Programmer,56301,13
4049,M,Male,45,45-49,11,Lawyer,33133,13
4053,M,Male,25,25-34,18,Tradesman/Craftsman,36264,13
4054,M,Male,35,35-44,3,Clerical/Admin,68122,13
4071,M,Male,25,25-34,17,Technician/Engineer,33823,13
4072,M,Male,50,50-55,6,Doctor/Health Care,93111,13
4131,M,Male,45,45-49,7,Executive/Managerial,97720,13
4193,M,Male,56,56+,13,Retired,93907,13
4204,M,Male,35,35-44,7,Executive/Managerial,06905,13
4212,M,Male,56,56+,18,Tradesman/Craftsman,56716,13
4219,M,Male,35,35-44,17,Technician/Engineer,95125,13
4227,M,Male,25,25-34,19,Unemployed,11414-2520,13
4238,M,Male,35,35-44,16,Self-Employed,44691,13
4253,M,Male,45,45-49,11,Lawyer,03301,13
4281,M,Male,56,56+,13,Retired,92120,13
4328,M,Male,50,50-55,3,Clerical/Admin,75650,13
4344,M,Male,25,25-34,1,Academic/Educator,44240,13
4354,M,Male,35,35-44,14,Sales/Marketing,78611,13
4386,M,Male,25,25-34,5,Customer Service,74055,13
4389,M,Male,25,25-34,4,College/Grad Student,48072,13
4416,M,Male,18,18-24,4,College/Grad Student,02134,13
4488,M,Male,35,35-44,7,Executive/Managerial,72703,13
4490,M,Male,35,35-44,5,Customer Service,70123,13
4506,M,Male,50,50-55,16,Self-Employed,29464,13
4510,M,Male,45,45-49,7,Executive/Managerial,92503,13
4577,M,Male,35,35-44,7,Executive/Managerial,48306,13
4634,M,Male,50,50-55,20,Writer,98119,13
4644,M,Male,50,50-55,1,Academic/Educator,19481,13
4661,M,Male,45,45-49,15,Scientist,85255,13
4682,M,Male,25,25-34,7,Executive/Managerial,05346,13
4711,M,Male,25,25-34,17,Technician/Engineer,32250,13
4732,M,Male,25,25-34,14,Sales/Marketing,24450,13
4882,M,Male,45,45-49,11,Lawyer,03301,13
4884,M,Male,35,35-44,14,Sales/Marketing,90266,13
4897,M,Male,35,35-44,16,Self-Employed,16844,13
4902,M,Male,35,35-44,14,Sales/Marketing,84057,13
4959,M,Male,25,25-34,17,Technician/Engineer,23454,13
4961,M,Male,25,25-34,7,Executive/Managerial,46220,13
4979,M,Male,35,35-44,2,Artist,55423,13
5026,M,Male,25,25-34,17,Technician/Engineer,92584,13
5112,M,Male,35,35-44,13,Retired,89128,13
5166,M,Male,50,50-55,6,Doctor/Health Care,42420,13
5197,F,Female,56,56+,3,Clerical/Admin,75001,13
5263,M,Male,35,35-44,7,Executive/Managerial,40601,13
5281,M,Male,25,25-34,2,Artist,90210,13
5326,M,Male,25,25-34,2,Artist,55408,13
5376,M,Male,25,25-34,17,Technician/Engineer,94538,13
5441,M,Male,50,50-55,7,Executive/Managerial,95762,13
5501,M,Male,25,25-34,2,Artist,33334,13
5535,M,Male,25,25-34,15,Scientist,94538,13
5567,M,Male,50,50-55,3,Clerical/Admin,78704,13
5583,M,Male,56,56+,15,Scientist,37830,13
5626,M,Male,56,56+,16,Self-Employed,32043,13
5636,M,Male,25,25-34,7,Executive/Managerial,98102,13
5680,M,Male,50,50-55,20,Writer,94117,13
5733,M,Male,25,25-34,4,College/Grad Student,48109,13
5952,F,Female,45,45-49,1,Academic/Educator,78231,13
5954,M,Male,45,45-49,11,Lawyer,70802,13
5958,M,Male,45,45-49,14,Sales/Marketing,94301,13
5978,M,Male,35,35-44,1,Academic/Educator,49307,13
5980,M,Male,56,56+,1,Academic/Educator,42503,13
5990,F,Female,25,25-34,20,Writer,90046,13
2,M,Male,56,56+,16,Self-Employed,70072,14
19,M,Male,1,Under 18,10,K-12 Student,48073,14
36,M,Male,25,25-34,3,Clerical/Admin,94123,14
49,M,Male,18,18-24,12,Programmer,77084,14
65,M,Male,35,35-44,12,Programmer,55803,14
73,M,Male,18,18-24,4,College/Grad Student,53706,14
118,M,Male,35,35-44,17,Technician/Engineer,22315,14
130,M,Male,35,35-44,17,Technician/Engineer,50021,14
137,F,Female,45,45-49,6,Doctor/Health Care,78758,14
147,M,Male,18,18-24,4,College/Grad Student,91360,14
162,F,Female,18,18-24,4,College/Grad Student,93117,14
198,M,Male,25,25-34,12,Programmer,55108,14
199,M,Male,18,18-24,4,College/Grad Student,83706,14
202,M,Male,18,18-24,4,College/Grad Student,53706,14
212,M,Male,25,25-34,16,Self-Employed,53714,14
249,F,Female,18,18-24,14,Sales/Marketing,48126,14
258,M,Male,25,25-34,7,Executive/Managerial,55436,14
273,M,Male,18,18-24,4,College/Grad Student,55427,14
300,M,Male,25,25-34,7,Executive/Managerial,78664,14
338,M,Male,35,35-44,7,Executive/Managerial,55116,14
351,M,Male,18,18-24,4,College/Grad Student,55105,14
385,M,Male,25,25-34,6,Doctor/Health Care,68131,14
426,M,Male,18,18-24,4,College/Grad Student,55455,14
435,M,Male,25,25-34,7,Executive/Managerial,55125,14
477,M,Male,35,35-44,14,Sales/Marketing,55410,14
505,M,Male,35,35-44,17,Technician/Engineer,37815,14
533,M,Male,25,25-34,12,Programmer,27514,14
575,M,Male,25,25-34,12,Programmer,92130,14
604,M,Male,45,45-49,17,Technician/Engineer,32256,14
662,M,Male,18,18-24,4,College/Grad Student,99163,14
663,F,Female,25,25-34,7,Executive/Managerial,12345,14
710,M,Male,25,25-34,20,Writer,85207,14
718,M,Male,18,18-24,2,Artist,90211,14
724,M,Male,50,50-55,13,Retired,90266,14
729,M,Male,35,35-44,12,Programmer,85284,14
739,M,Male,35,35-44,12,Programmer,55803,14
778,M,Male,18,18-24,17,Technician/Engineer,32694,14
780,M,Male,25,25-34,17,Technician/Engineer,91776,14
781,M,Male,18,18-24,4,College/Grad Student,95076,14
810,M,Male,25,25-34,12,Programmer,98006,14
853,M,Male,25,25-34,17,Technician/Engineer,55447,14
918,F,Female,45,45-49,1,Academic/Educator,91901,14
922,M,Male,56,56+,16,Self-Employed,48009,14
949,M,Male,50,50-55,17,Technician/Engineer,96753,14
990,M,Male,18,18-24,6,Doctor/Health Care,10004,14
1004,M,Male,25,25-34,3,Clerical/Admin,95136,14
1063,M,Male,35,35-44,7,Executive/Managerial,50265,14
1086,M,Male,18,18-24,4,College/Grad Student,98225,14
1097,M,Male,18,18-24,17,Technician/Engineer,92109,14
1220,M,Male,1,Under 18,10,K-12 Student,48073,14
1320,M,Male,25,25-34,4,College/Grad Student,22030,14
1328,M,Male,35,35-44,14,Sales/Marketing,60657,14
1329,M,Male,18,18-24,14,Sales/Marketing,60194,14
1339,M,Male,35,35-44,18,Tradesman/Craftsman,85275,14
1377,M,Male,35,35-44,16,Self-Employed,65270,14
1380,M,Male,1,Under 18,10,K-12 Student,58078,14
1392,M,Male,45,45-49,3,Clerical/Admin,90006,14
1418,M,Male,18,18-24,4,College/Grad Student,48197,14
1464,M,Male,35,35-44,12,Programmer,75063,14
1466,M,Male,18,18-24,4,College/Grad Student,29201,14
1468,M,Male,1,Under 18,14,Sales/Marketing,19147,14
1472,M,Male,25,25-34,7,Executive/Managerial,90248,14
1497,M,Male,50,50-55,5,Customer Service,80220,14
1499,M,Male,1,Under 18,10,K-12 Student,19343,14
1501,M,Male,25,25-34,11,Lawyer,75801,14
1502,M,Male,18,18-24,4,College/Grad Student,12188,14
1543,M,Male,25,25-34,11,Lawyer,10549,14
1556,M,Male,18,18-24,4,College/Grad Student,48073,14
1564,M,Male,50,50-55,1,Academic/Educator,01096,14
1591,M,Male,50,50-55,7,Executive/Managerial,26501,14
1600,M,Male,35,35-44,7,Executive/Managerial,08234,14
1601,M,Male,25,25-34,12,Programmer,83001,14
1606,F,Female,35,35-44,3,Clerical/Admin,55405,14
1640,M,Male,35,35-44,17,Technician/Engineer,95610,14
1655,M,Male,18,18-24,4,College/Grad Student,94507,14
1689,M,Male,35,35-44,5,Customer Service,98465,14
1726,M,Male,25,25-34,2,Artist,60160,14
1793,M,Male,25,25-34,4,College/Grad Student,20008,14
1800,M,Male,18,18-24,4,College/Grad Student,70118,14
1803,M,Male,25,25-34,2,Artist,50021,14
1807,M,Male,18,18-24,17,Technician/Engineer,20742,14
1866,M,Male,25,25-34,7,Executive/Managerial,94043,14
1870,M,Male,56,56+,13,Retired,85248,14
1873,M,Male,35,35-44,7,Executive/Managerial,02127,14
1904,M,Male,18,18-24,1,Academic/Educator,30115,14
1928,M,Male,1,Under 18,10,K-12 Student,94501,14
1948,M,Male,1,Under 18,10,K-12 Student,93111,14
1984,M,Male,18,18-24,10,K-12 Student,92130,14
1985,M,Male,45,45-49,12,Programmer,92122,14
2011,F,Female,35,35-44,3,Clerical/Admin,01545,14
2016,F,Female,56,56+,2,Artist,20783,14
2017,M,Male,25,25-34,17,Technician/Engineer,35808,14
2022,M,Male,25,25-34,7,Executive/Managerial,60137,14
2051,M,Male,35,35-44,7,Executive/Managerial,93906,14
2068,F,Female,35,35-44,12,Programmer,43528,14
2090,M,Male,35,35-44,17,Technician/Engineer,48313,14
2114,M,Male,18,18-24,18,Tradesman/Craftsman,21740,14
2146,M,Male,18,18-24,2,Artist,96002,14
2223,M,Male,25,25-34,2,Artist,60123,14
2262,M,Male,45,45-49,17,Technician/Engineer,48116,14
2302,M,Male,50,50-55,12,Programmer,48104,14
2374,M,Male,25,25-34,14,Sales/Marketing,94404,14
2403,M,Male,18,18-24,4,College/Grad Student,37743,14
2438,M,Male,35,35-44,1,Academic/Educator,22903,14
2491,M,Male,35,35-44,7,Executive/Managerial,22904,14
2566,M,Male,35,35-44,17,Technician/Engineer,94022,14
2575,M,Male,35,35-44,7,Executive/Managerial,76248,14
2595,M,Male,18,18-24,4,College/Grad Student,15213,14
2620,M,Male,18,18-24,4,College/Grad Student,47306,14
2651,M,Male,56,56+,14,Sales/Marketing,11779,14
2656,M,Male,56,56+,13,Retired,32837,14
2683,M,Male,35,35-44,7,Executive/Managerial,60188,14
2692,F,Female,18,18-24,4,College/Grad Student,14620,14
2701,M,Male,45,45-49,1,Academic/Educator,60115,14
2740,M,Male,45,45-49,17,Technician/Engineer,22181,14
2771,M,Male,18,18-24,1,Academic/Educator,92037,14
2786,M,Male,25,25-34,4,College/Grad Student,60201,14
2792,M,Male,18,18-24,4,College/Grad Student,02452,14
2814,M,Male,35,35-44,7,Executive/Managerial,02127,14
2824,M,Male,18,18-24,4,College/Grad Student,02111,14
2876,M,Male,25,25-34,17,Technician/Engineer,02149,14
2888,M,Male,25,25-34,14,Sales/Marketing,55438,14
2890,M,Male,35,35-44,7,Executive/Managerial,90069,14
2896,M,Male,18,18-24,14,Sales/Marketing,60073,14
2899,M,Male,35,35-44,14,Sales/Marketing,94133,14
2900,M,Male,18,18-24,12,Programmer,95120,14
2972,M,Male,25,25-34,4,College/Grad Student,97330,14
3085,M,Male,25,25-34,4,College/Grad Student,78703,14
3101,M,Male,18,18-24,15,Scientist,91101,14
3134,M,Male,18,18-24,4,College/Grad Student,55455,14
3147,M,Male,25,25-34,14,Sales/Marketing,49355,14
3189,M,Male,25,25-34,16,Self-Employed,90292,14
3202,F,Female,18,18-24,4,College/Grad Student,24060,14
3219,F,Female,18,18-24,4,College/Grad Student,54302,14
3228,M,Male,25,25-34,14,Sales/Marketing,05448,14
3243,M,Male,25,25-34,12,Programmer,98117,14
3263,M,Male,50,50-55,11,Lawyer,66048,14
3281,M,Male,25,25-34,17,Technician/Engineer,79705,14
3315,M,Male,25,25-34,12,Programmer,78731,14
3327,M,Male,18,18-24,12,Programmer,91423,14
3345,M,Male,25,25-34,7,Executive/Managerial,18655,14
3349,F,Female,18,18-24,4,College/Grad Student,92054,14
3353,M,Male,35,35-44,17,Technician/Engineer,92688,14
3361,M,Male,25,25-34,4,College/Grad Student,91790,14
3403,M,Male,35,35-44,5,Customer Service,48342,14
3509,M,Male,18,18-24,4,College/Grad Student,02115,14
3536,M,Male,18,18-24,4,College/Grad Student,57103,14
3555,M,Male,56,56+,7,Executive/Managerial,55430,14
3556,M,Male,25,25-34,17,Technician/Engineer,03038,14
3599,M,Male,25,25-34,16,Self-Employed,97378,14
3630,M,Male,18,18-24,4,College/Grad Student,77005,14
3643,M,Male,25,25-34,17,Technician/Engineer,22302,14
3671,M,Male,25,25-34,4,College/Grad Student,98102,14
3679,M,Male,25,25-34,4,College/Grad Student,68108,14
3695,M,Male,25,25-34,2,Artist,98502,14
3712,M,Male,25,25-34,17,Technician/Engineer,60042,14
3737,M,Male,25,25-34,14,Sales/Marketing,37127,14
3763,M,Male,25,25-34,2,Artist,98502,14
3900,F,Female,25,25-34,14,Sales/Marketing,55343,14
3904,M,Male,1,Under 18,10,K-12 Student,48445,14
3913,M,Male,18,18-24,17,Technician/Engineer,40207,14
3995,M,Male,35,35-44,17,Technician/Engineer,22810,14
3996,M,Male,18,18-24,14,Sales/Marketing,32825,14
4005,M,Male,35,35-44,7,Executive/Managerial,12110,14
4006,M,Male,1,Under 18,7,Executive/Managerial,48038,14
4018,F,Female,45,45-49,20,Writer,75214,14
4042,M,Male,35,35-44,15,Scientist,94002,14
4098,M,Male,35,35-44,7,Executive/Managerial,53150,14
4104,M,Male,18,18-24,16,Self-Employed,42141,14
4115,M,Male,25,25-34,15,Scientist,99353,14
4117,M,Male,18,18-24,4,College/Grad Student,43551,14
4130,M,Male,35,35-44,6,Doctor/Health Care,48439,14
4153,M,Male,50,50-55,17,Technician/Engineer,16801,14
4207,M,Male,35,35-44,1,Academic/Educator,90731,14
4237,M,Male,25,25-34,14,Sales/Marketing,77450,14
4261,F,Female,35,35-44,6,Doctor/Health Care,07950,14
4271,M,Male,35,35-44,7,Executive/Managerial,83405,14
4284,M,Male,50,50-55,7,Executive/Managerial,40601,14
4291,M,Male,35,35-44,14,Sales/Marketing,98125,14
4323,M,Male,18,18-24,4,College/Grad Student,82072,14
4347,F,Female,18,18-24,20,Writer,77304,14
4353,M,Male,25,25-34,7,Executive/Managerial,11215,14
4363,M,Male,35,35-44,14,Sales/Marketing,91602,14
4374,M,Male,18,18-24,4,College/Grad Student,43201,14
4417,M,Male,25,25-34,15,Scientist,02135,14
4512,M,Male,25,25-34,1,Academic/Educator,16508,14
4532,M,Male,25,25-34,7,Executive/Managerial,10025,14
4535,M,Male,18,18-24,19,Unemployed,17517,14
4571,M,Male,35,35-44,7,Executive/Managerial,21013,14
4591,M,Male,25,25-34,15,Scientist,02143,14
